date,open,high,low,close,volume
2015-08-19,225.67101,237.409,222.76601,226.68401,
2015-08-20,226.899,237.36501,226.899,235.35001,
2015-08-21,235.355,236.43201,231.724,232.569,
2015-08-22,232.662,234.957,222.70399,230.39,
2015-08-23,230.37601,232.705,225.58,228.16901,
2015-08-24,228.112,228.13901,210.44299,210.495,
2015-08-25,210.067993,226.321,199.567,221.60899,
2015-08-26,222.076004,231.183,220.20399,225.83099,
2015-08-27,226.050003,228.64301,223.68401,224.769,
2015-08-28,224.701,235.21899,220.92599,231.396,
2015-08-29,231.549,233.222,227.33,229.78,
2015-08-30,229.895,232.067993,226.24699,228.761,
2015-08-31,229.114,231.95599,225.91499,230.056,
2015-09-01,230.256,231.216,226.86,228.121,
2015-09-02,228.026993,230.577,226.47501,229.284,
2015-09-03,229.32401,229.605,226.66701,227.183,
2015-09-04,227.215,230.89999,227.050995,230.298,
2015-09-05,230.19901,236.14301,229.44299,235.018997,
2015-09-06,234.87,242.912,234.681,239.84,
2015-09-07,239.93401,242.106,238.722,239.847,
2015-09-08,239.84599,245.78101,239.67799,243.60699,
2015-09-09,243.41499,244.416,237.821,238.168,
2015-09-10,238.336,241.293,235.791,238.47701,
2015-09-11,238.32899,241.16901,238.32899,240.10699,
2015-09-12,239.855,240.12399,234.754,235.229,
2015-09-13,235.242,235.935,229.332,230.51199,
2015-09-14,230.60899,232.44,227.961,230.644,
2015-09-15,230.492,259.18201,229.82201,230.304,
2015-09-16,230.25,231.215,227.40199,229.091003,
2015-09-17,229.076004,230.285,228.92599,229.81,
2015-09-18,233.521,234.353,232.185,232.97501,
2015-09-19,232.858,233.205,231.089005,231.493,
2015-09-20,231.399,232.36501,230.91,231.21201,
2015-09-21,231.217,231.217,226.521,227.085007,
2015-09-22,226.96899,232.386,225.117,230.618,
2015-09-23,230.936,231.83501,229.591,230.283,
2015-09-24,230.358,235.649,230.295,234.52901,
2015-09-25,234.362,237.427,233.68401,235.144,
2015-09-26,235.076004,235.403,233.358,234.34,
2015-09-27,234.13901,234.526,232.476,232.757,
2015-09-28,232.836,239.339,232.467,239.142,
2015-09-29,239.016006,239.802,235.92799,236.687,
2015-09-30,236.64,237.73399,235.629,236.059998,
2015-10-01,236.0039978,238.44501,235.616,237.549,
2015-10-02,237.26401,238.541,236.603,237.293,
2015-10-03,237.202,239.315,236.944,238.73,
2015-10-04,238.53101,238.968,237.94,238.259,
2015-10-05,238.147,240.383,237.035004,240.383,
2015-10-06,240.364,246.935,240.136,246.063004,
2015-10-07,246.17,246.681,242.58501,242.96899,
2015-10-08,243.074997,244.25101,242.179,242.304,
2015-10-09,242.498,244.228,242.12199,243.931,
2015-10-10,243.74001,245.319,243.074005,244.94099,
2015-10-11,244.742,247.243,244.15199,247.050003,
2015-10-12,246.875,247.45399,245.179,245.308,
2015-10-13,245.2,250.23599,243.757,249.508,
2015-10-14,249.493,254.27499,248.903,251.989,
2015-10-15,252.10699,255.96201,252.046005,254.32001,
2015-10-16,254.29601,266.13501,253.92599,262.86899,
2015-10-17,262.74701,273.578,262.367,270.64001,
2015-10-18,270.90701,271.668,260.77701,261.64301,
2015-10-19,261.86099,264.82001,260.95099,263.43701,
2015-10-20,263.57199,270.83499,263.22699,269.46301,
2015-10-21,269.306,270.76999,263.83899,266.272,
2015-10-22,266.496,276.51001,266.13501,274.02301,
2015-10-23,273.64899,278.68399,273.543,276.496,
2015-10-24,276.504,281.70599,276.504,281.65399,
2015-10-25,281.44501,294.05899,281.44501,283.67999,
2015-10-26,283.62799,285.29999,280.51001,285.29999,
2015-10-27,285.181,296.21201,285.0079956,293.78799,
2015-10-28,293.703,306.33099,293.703,304.61801,
2015-10-29,304.32401,318.17001,301.823,313.85501,
2015-10-30,313.94299,334.16901,313.94,328.015015,
2015-10-31,328.51199,332.77701,309.25101,314.16599,
2015-11-01,315.0050049,327.47198,311.88101,325.431,
2015-11-02,325.94199,365.35999,323.20901,361.189,
2015-11-03,361.87299,417.89999,357.647,403.41699,
2015-11-04,403.664,495.56201,380.548,411.56299,
2015-11-05,408.076996,447.561,374.58099,386.354,
2015-11-06,388.046997,395.836,354.024994,374.47,
2015-11-07,374.26901,390.586,372.43301,386.48199,
2015-11-08,384.27802,389.89499,368.70001,373.36801,
2015-11-09,374.32401,385.27802,362.89499,380.25699,
2015-11-10,379.98401,381.38699,329.108,336.819,
2015-11-11,339.82001,340.58499,300.99701,311.084015,
2015-11-12,314.07901,345.080994,313.35599,338.15201,
2015-11-13,338.49799,340.914,326.075012,336.75299,
2015-11-14,336.62399,338.181,329.97,332.90601,
2015-11-15,333.050995,334.66199,317.48999,320.16599,
2015-11-16,319.73499,331.62601,315.905,330.75101,
2015-11-17,330.362,338.35001,329.61401,335.093994,
2015-11-18,334.59299,336.53101,330.64001,334.59,
2015-11-19,334.67899,335.33401,325.27301,326.14899,
2015-11-20,326.41101,326.47299,312.21701,322.022003,
2015-11-21,322.09201,328.159,319.595,326.927,
2015-11-22,326.97501,327.01001,321.259,324.53601,
2015-11-23,324.35001,325.11801,321.29001,323.04599,
2015-11-24,323.014008,323.058014,318.11801,320.04599,
2015-11-25,320.045013,329.134,316.76999,328.20599,
2015-11-26,328.30301,366.75699,328.229,352.68399,
2015-11-27,351.86099,363.58899,347.87,358.041992,
2015-11-28,357.14099,359.53601,352.172,357.38101,
2015-11-29,357.47198,371.939,355.66599,371.29401,
2015-11-30,371.43701,382.36301,370.383,377.32101,
2015-12-01,377.414,378.931,356.56299,362.48801,
2015-12-02,361.845,362.23199,349.465,359.18701,
2015-12-03,359.33099,370.27499,357.41199,361.04599,
2015-12-04,361.26199,363.51599,355.75699,363.18301,
2015-12-05,363.72101,389.785,363.229,388.94901,
2015-12-06,389.55499,402.80899,387.088989,388.78299,
2015-12-07,389.978,399.96899,385.41101,395.53601,
2015-12-08,395.754,415.56299,389.95001,415.56299,
2015-12-09,414.44101,423.12,406.29099,417.56299,
2015-12-10,417.98801,419.509,411.548,415.479,
2015-12-11,415.28101,451.93799,415.28101,451.93799,
2015-12-12,452.33499,469.103,410.741,434.99701,
2015-12-13,431.66,441.67999,426.26801,433.755,
2015-12-14,433.272,447.142,430.45599,444.18201,
2015-12-15,443.87799,465.32101,443.87799,465.32101,
2015-12-16,465.20801,465.20801,443.85101,454.93399,
2015-12-17,454.77701,457.85999,448.858,456.078003,
2015-12-18,455.84698,465.177,454.94,463.616,
2015-12-19,463.552,465.58099,456.76501,462.32199,
2015-12-20,462.23401,462.64499,434.33801,442.685,
2015-12-21,442.83801,444.729,427.31201,438.63901,
2015-12-22,437.436,443.68799,435.51599,436.57199,
2015-12-23,436.72,444.52899,436.61899,442.401,
2015-12-24,443.091003,458.45599,443.076996,454.98499,
2015-12-25,454.85501,458.30499,452.075012,455.65302,
2015-12-26,455.75601,457.48901,405.76001,417.27399,
2015-12-27,416.51401,424.0069885,408.883,422.823,
2015-12-28,423.34299,429.76901,418.48099,422.27899,
2015-12-29,422.097992,432.983,420.62701,432.983,
2015-12-30,433.29999,434.38699,422.084015,426.62,
2015-12-31,425.875,432.92099,418.73499,430.56699,
2016-01-01,430.72101,436.246,427.51501,434.33401,
2016-01-02,434.62201,436.062012,431.87,433.43799,
2016-01-03,433.578,433.74301,424.70599,430.010986,
2016-01-04,430.061005,434.517,429.084015,433.091003,
2016-01-05,433.069,434.18201,429.67599,431.95999,
2016-01-06,431.85599,431.85599,426.341,429.10501,
2016-01-07,430.010986,458.76599,429.076996,458.048004,
2016-01-08,457.53799,462.93399,447.93799,453.23001,
2016-01-09,453.383,454.64001,446.88901,447.61099,
2016-01-10,448.23801,448.30899,440.35101,447.991,
2016-01-11,448.698,450.66199,443.85501,448.42801,
2016-01-12,448.18201,448.18201,435.69,435.69,
2016-01-13,434.66501,435.186,424.44299,432.371,
2016-01-14,432.28799,433.32401,427.845,430.306,
2016-01-15,430.255,430.255,364.33099,364.33099,
2016-01-16,365.072998,390.55701,354.914,387.53601,
2016-01-17,387.15201,390.965,380.09201,382.29901,
2016-01-18,381.733,388.104,376.66501,387.168,
2016-01-19,387.026001,387.73001,378.97198,380.14899,
2016-01-20,379.73999,425.267,376.599,420.23001,
2016-01-21,419.63199,422.87701,406.29999,410.26199,
2016-01-22,409.75101,410.41,375.28201,382.492,
2016-01-23,382.43399,394.543,381.98099,387.491,
2016-01-24,388.10199,405.48499,387.51001,402.97101,
2016-01-25,402.31699,402.31699,388.55399,391.72601,
2016-01-26,392.0020142,397.76599,390.57501,392.15302,
2016-01-27,392.444,396.84299,391.78201,394.97198,
2016-01-28,395.146,395.50201,379.73499,380.289,
2016-01-29,380.108,384.379,365.452,379.474,
2016-01-30,378.86499,380.91699,376.491,378.255,
2016-01-31,378.293,380.34698,367.83499,368.767,
2016-02-01,369.35001,378.071991,367.957,373.056,
2016-02-02,372.92001,375.883,372.92001,374.448,
2016-02-03,374.646,374.95001,368.045013,369.94901,
2016-02-04,370.17401,391.608,369.99301,389.59399,
2016-02-05,388.89801,391.093994,385.57199,386.54901,
2016-02-06,386.58899,386.63101,372.38699,376.522,
2016-02-07,376.51401,380.871,374.90302,376.62,
2016-02-08,376.75699,379.879,373.33401,373.44699,
2016-02-09,373.423,377.246,372.89801,376.028992,
2016-02-10,376.146,385.483,375.78299,381.64899,
2016-02-11,382.11401,383.13,376.39899,379.65399,
2016-02-12,379.686,384.95401,379.60001,384.263,
2016-02-13,384.64099,391.85999,384.64099,391.85999,
2016-02-14,392.93201,407.23001,392.93201,407.23001,
2016-02-15,407.56799,410.38101,397.74899,400.185,
2016-02-16,401.43201,408.94501,401.43201,407.48801,
2016-02-17,407.65601,421.16699,406.784,416.32199,
2016-02-18,416.57199,425.996,415.638,422.37299,
2016-02-19,422.73001,423.104,417.604,420.785,
2016-02-20,421.60101,441.98401,421.60101,437.164,
2016-02-21,437.77301,448.04599,429.076996,438.798,
2016-02-22,438.98901,439.045013,432.91699,437.74799,
2016-02-23,438.255,439.858,417.82101,420.73599,
2016-02-24,420.95599,425.54999,413.90701,424.95499,
2016-02-25,425.036987,427.71899,420.41501,424.54401,
2016-02-26,424.629,432.15201,421.62,432.15201,
