date,open,high,low,close,volume
2016-12-02,114.099998,114.25,113.33,113.58,
2016-12-05,113.55,114.8,112.86,113.84,
2016-12-06,113.88,114.22,113.5,114.019997,
2016-12-07,114.0,114.41,113.39,113.77,
2016-12-08,113.73,114.39,113.14,114.029999,
2016-12-09,114.040001,115.4,114.0,115.4,
2016-12-12,115.22,116.12,114.83,115.029999,
2016-12-13,115.029999,115.5,114.73,115.19,
2016-12-14,115.17,117.39,114.75,117.050003,
2016-12-15,117.050003,118.67,116.97,118.17,
2016-12-16,118.18,118.43,117.45,117.99,
2016-12-19,117.89,118.029999,116.53,117.080002,
2016-12-20,117.11,118.28,116.99,117.88,
2016-12-21,117.84,118.07,117.080002,117.55,
2016-12-22,117.58,117.9,117.26,117.54,
2016-12-23,117.55,117.67,117.18,117.35,
2016-12-26,117.38,117.4,116.99,117.089996,
2016-12-27,117.089996,117.64,117.080002,117.42,
2016-12-28,117.41,117.83,117.050003,117.25,
2016-12-29,117.25,117.27,116.2,116.55,
2016-12-30,116.56,117.22,116.050003,116.89,
2017-01-02,116.92,117.69,116.72,117.53,
2017-01-03,117.55,118.61,117.2,117.75,
2017-01-04,117.77,118.19,117.050003,117.27,
2017-01-05,117.25,117.44,115.22,115.36,
2017-01-06,115.36,117.19,115.059998,116.92,
2017-01-09,116.91,117.53,115.97,116.029999,
2017-01-10,116.019997,116.35,115.19,115.77,
2017-01-11,115.78,116.86,114.24,115.41,
2017-01-12,115.42,115.53,113.75,114.72,
2017-01-13,114.72,115.46,114.2,114.53,
2017-01-16,114.55,114.55,113.67,114.2,
2017-01-17,114.19,114.3,112.59,112.64,
2017-01-18,112.61,114.77,112.56,114.67,
2017-01-19,114.63,115.62,114.38,114.87,
2017-01-20,114.88,115.41,114.22,114.62,
2017-01-23,114.37,114.45,112.68,112.7,
2017-01-24,112.7,113.91,112.5,113.8,
2017-01-25,113.78,114.0,113.029999,113.28,
2017-01-26,113.28,114.86,113.029999,114.53,
2017-01-27,114.53,115.39,114.39,115.080002,
2017-01-30,115.089996,115.14,113.44,113.78,
2017-01-31,113.75,113.97,112.059998,112.8,
2017-02-01,112.81,113.97,112.62,113.25,
2017-02-02,113.25,113.36,112.029999,112.81,
2017-02-03,112.78,113.45,112.28,112.7,
2017-02-06,112.42,112.81,111.64,111.75,
2017-02-07,111.75,112.58,111.58,112.39,
2017-02-08,112.36,112.55,111.61,111.94,
2017-02-09,111.97,113.38,111.73,113.25,
2017-02-10,113.25,113.88,112.86,113.22,
2017-02-13,113.33,114.17,113.28,113.75,
2017-02-14,113.73,114.5,113.22,114.26,
2017-02-15,114.23,114.97,113.84,114.17,
2017-02-16,114.17,114.36,113.089996,113.23,
2017-02-17,113.25,113.53,112.61,112.88,
2017-02-20,112.86,113.26,112.78,113.099998,
2017-02-21,113.080002,113.78,113.080002,113.69,
2017-02-22,113.72,113.75,112.91,113.3,
2017-02-23,113.31,113.47,112.56,112.59,
2017-02-24,112.61,112.96,111.92,112.19,
2017-02-27,112.11,112.86,111.92,112.7,
2017-02-28,112.72,112.91,111.7,112.78,
2017-03-01,112.78,114.059998,112.73,113.73,
2017-03-02,113.75,114.61,113.69,114.41,
2017-03-03,114.42,114.77,113.83,114.019997,
2017-03-06,114.019997,114.14,113.55,113.89,
2017-03-07,113.89,114.17,113.72,113.98,
2017-03-08,113.99,114.77,113.61,114.35,
2017-03-09,114.38,115.029999,114.33,114.94,
2017-03-10,114.94,115.51,114.63,114.75,
2017-03-13,114.81,114.93,114.47,114.88,
2017-03-14,114.88,115.2,114.5,114.75,
2017-03-15,114.75,114.91,113.18,113.38,
2017-03-16,113.36,113.56,112.91,113.31,
2017-03-17,113.31,113.5,112.55,112.72,
2017-03-20,112.69,112.89,112.44,112.56,
2017-03-21,112.55,112.88,111.55,111.72,
2017-03-22,111.7,111.81,110.72,111.16,
2017-03-23,111.17,111.58,110.61,110.94,
2017-03-24,110.94,111.5,110.61,111.34,
2017-03-27,111.23,111.27,110.099998,110.66,
2017-03-28,110.69,111.22,110.19,111.16,
2017-03-29,111.14,111.33,110.7,111.050003,
2017-03-30,111.059998,111.97,110.94,111.92,
2017-03-31,111.92,112.2,111.22,111.39,
2017-04-03,111.41,111.61,110.84,110.89,
2017-04-04,110.89,110.97,110.27,110.75,
2017-04-05,110.77,111.47,110.53,110.7,
2017-04-06,110.69,111.14,110.28,110.81,
2017-04-07,110.81,111.38,110.13,111.07,
