date,open,high,low,close,volume
2019-04-21,4696.2998,4729.02002,4662.24023,4724.089844,
2019-04-22,4724.089844,4840.25977,4683.0,4789.16016,
2019-04-23,4789.0097656,5022.12012,4776.7998,4942.12012,
2019-04-24,4942.10986,5025.75977,4825.20996,4885.0097656,
2019-04-25,4889.0,4956.7002,4500.0,4623.5498,
2019-04-26,4623.5498,4747.080078,4533.45996,4629.2002,
2019-04-27,4629.2002,4688.12012,4600.0,4653.68994,
2019-04-28,4653.68994,4695.25977,4587.58984,4633.0097656,
2019-04-29,4633.0097656,4649.97998,4554.58008,4601.79004,
2019-04-30,4601.79004,4726.20996,4582.25977,4703.85986,
2019-05-01,4703.85986,4759.99023,4703.0097656,4751.8999,
2019-05-02,4751.8999,4858.0,4735.43018,4830.0,
2019-05-03,4830.0,5184.99023,4810.12012,5048.02002,
2019-05-04,5048.02002,5186.0,4925.0,5160.81982,
2019-05-05,5160.81982,5169.0,5031.0097656,5110.87012,
2019-05-06,5110.87012,5135.62012,4988.080078,5080.91016,
2019-05-07,5080.99023,5328.99023,5080.99023,5147.31982,
2019-05-08,5147.31982,5341.72998,5080.0,5299.29004,
2019-05-09,5302.0,5520.5,5297.45996,5472.68018,
2019-05-10,5481.99023,5722.1499,5435.72998,5651.29004,
2019-05-11,5651.99023,6550.0,5650.0,6320.0,
2019-05-12,6309.91016,6765.4502,5858.0097656,6203.029785,
2019-05-13,6203.029785,7302.91992,6108.68994,6963.22998,
2019-05-14,6972.27979,7440.0,6810.0,7124.52979,
2019-05-15,7124.52979,7403.0,7000.31006,7311.77979,
2019-05-16,7326.29004,7468.3501,6862.0097656,7055.0,
2019-05-17,7055.0097656,7097.99023,6000.0,6607.41016,
2019-05-18,6608.3999,6749.0,6474.81006,6540.0097656,
2019-05-19,6540.0097656,7437.12988,6522.1001,7343.14014,
2019-05-20,7348.33008,7348.33008,6810.0,7164.12012,
2019-05-21,7162.22998,7274.75,7030.0,7130.6001,
2019-05-22,7129.72998,7200.0,6747.2998,6850.0,
2019-05-23,6846.31982,7141.75,6725.0,7047.29004,
2019-05-24,7047.29004,7288.83008,6990.60986,7135.0,
2019-05-25,7134.99023,7250.0,7100.0,7206.8999,
2019-05-26,7206.8999,7864.029785,7056.97021,7782.75,
2019-05-27,7782.75,7977.069824,7707.49023,7834.54004,
2019-05-28,7834.52979,7885.12988,7638.0,7824.18018,
2019-05-29,7824.18018,7870.0,7539.31982,7792.60986,
2019-05-30,7792.60986,8187.0,7201.089844,7469.97021,
2019-05-31,7468.0097656,7700.0,7318.16016,7674.97998,
2019-06-01,7670.6001,7725.0,7577.6499,7661.060059,
2019-06-02,7661.060059,7898.83984,7661.060059,7839.50977,
2019-06-03,7838.97021,7842.22998,7176.060059,7240.0,
2019-06-04,7231.89014,7231.89014,6611.02002,6817.39014,
2019-06-05,6817.39014,7070.4502,6751.70996,6945.0097656,
2019-06-06,6945.0,7010.0,6618.68994,6923.64014,
2019-06-07,6923.64014,7189.91992,6890.25977,7071.62012,
2019-06-08,7071.62012,7122.43018,6875.029785,7005.99023,
2019-06-09,7005.99023,7034.2998,6685.93994,6788.95996,
2019-06-10,6788.95996,7160.0,6659.52979,7093.81006,
2019-06-11,7093.6001,7119.0,6829.0,6986.8501,
2019-06-12,6986.83984,7336.7998,6915.0097656,7245.0,
2019-06-13,7245.0,7396.77979,7146.0097656,7315.75977,
2019-06-14,7315.75977,7791.75,7262.91992,7758.3999,
2019-06-15,7758.3999,7900.0,7648.97021,7859.99023,
2019-06-16,7859.99023,8216.0,7670.0,7984.50977,
2019-06-17,7993.52979,8440.0,7990.31982,8321.58008,
2019-06-18,8321.58008,8333.4502,7997.0,8108.68018,
2019-06-19,8108.68018,8300.0,8069.33008,8273.70996,
2019-06-20,8273.70996,8500.0,8164.029785,8445.33984,
2019-06-21,8445.33984,9000.0,8438.2002,8992.25977,
2019-06-22,8992.25977,9877.58008,8877.21973,9314.90039,
2019-06-23,9314.90039,9879.63965,9160.0,9456.99023,
2019-06-24,9456.99023,9744.82031,9269.98047,9678.95996,
2019-06-25,9678.95996,10340.0,9655.46973,10330.0,
2019-06-26,10337.84961,12193.0,9998.0,11337.95996,
2019-06-27,11337.95996,11654.75,8890.0,9760.49023,
2019-06-28,9760.49023,10944.9502,9446.49023,10890.0,
2019-06-29,10890.0,10890.0,10000.0,10429.32031,
2019-06-30,10433.84961,10690.0,9401.099609,9479.91992,
2019-07-01,9466.75977,9890.4502,8784.030273,9345.0,
2019-07-02,9344.99023,9700.0,8544.91016,9594.16016,
2019-07-03,9594.16016,10635.66016,9594.16016,10614.5498,
2019-07-04,10604.98047,10682.75,9813.19043,9913.099609,
2019-07-05,9913.099609,10211.19043,9570.51953,9800.7998,
2019-07-06,9800.7998,10435.0,9800.7998,10022.7998,
2019-07-07,10022.7998,10343.37012,9905.0,10236.41016,
2019-07-08,10236.41016,11049.17969,10111.099609,10963.57031,
2019-07-09,10963.57031,11442.80957,10781.33008,11216.91016,
2019-07-10,11216.88965,11700.0,10285.0,10768.34961,
2019-07-11,10768.2998,10768.2998,9780.17969,10099.99023,
2019-07-12,10099.99023,10599.67969,9852.0,10486.59961,
2019-07-13,10486.59961,10518.29004,9608.5498,10120.44043,
2019-07-14,10120.44043,10178.98047,8999.0,9074.019531,
2019-07-15,9060.98047,9850.48047,8780.0,9653.66016,
2019-07-16,9653.66016,9808.080078,8369.12988,8396.76953,
2019-07-17,8396.76953,8911.41992,8100.0,8643.2998,
2019-07-18,8643.2998,9579.0,8300.9502,9450.0,
2019-07-19,9450.0,9550.0,9010.0,9390.019531,
2019-07-20,9390.019531,9917.16016,9258.12012,9602.25977,
2019-07-21,9602.25977,9675.4502,9210.0,9444.63965,
2019-07-22,9444.63965,9541.42969,9000.0097656,9222.82031,
2019-07-23,9222.82031,9222.82031,8814.099609,8851.20996,
2019-07-24,8838.57031,8921.58984,8551.0,8770.44043,
2019-07-25,8770.42969,9140.0,8740.11035,8881.41016,
2019-07-26,8871.40039,8924.0,8685.5498,8854.87988,
2019-07-27,8854.88965,9186.23047,8400.0,8521.040039,
2019-07-28,8521.040039,8672.0,8212.040039,8574.63965,
2019-07-29,8574.63965,8724.25,8425.11035,8538.20996,
2019-07-30,8538.20996,8740.0,8421.0,8585.040039,
2019-07-31,8585.040039,9098.19043,8572.32031,9097.84961,
2019-08-01,9097.84961,9444.0,8942.0,9377.2998,
2019-08-02,9377.2998,9605.0,9291.5,9469.84961,
2019-08-03,9469.84961,9800.0,9450.41016,9731.48047,
2019-08-04,9729.53027,9947.080078,9500.0,9860.83984,
2019-08-05,9858.24023,10649.99023,9858.24023,10490.91992,
2019-08-06,10486.24023,10980.0,9955.0,10214.37988,
2019-08-07,10219.99023,10810.86035,10127.13965,10652.54004,
2019-08-08,10652.54004,10778.96973,10251.2002,10711.28027,
2019-08-09,10720.75,10758.48047,10421.0,10582.48047,
2019-08-10,10593.48047,10689.0,10025.0097656,10091.9502,
2019-08-11,10090.94043,10350.0,9905.0,10306.0097656,
2019-08-12,10314.45996,10314.45996,10050.50977,10156.0097656,
2019-08-13,10156.0097656,10204.12012,9618.37988,9725.099609,
2019-08-14,9725.099609,9732.0097656,8913.0097656,9005.0,
2019-08-15,9005.0,9424.73047,8515.0,9287.79004,
2019-08-16,9282.21973,9518.86035,8766.95996,9349.75,
2019-08-17,9349.75,9449.0,9027.42969,9211.57031,
2019-08-18,9211.57031,9475.0,9090.19043,9319.24023,
2019-08-19,9319.24023,9867.53027,9266.0097656,9862.30957,
2019-08-20,9862.30957,9902.33984,9531.0,9700.0,
2019-08-21,9703.90039,9747.11035,8889.0097656,9134.83984,
2019-08-22,9134.91016,9247.87012,8825.0,9132.92969,
2019-08-23,9129.5,9437.46973,9056.63965,9343.55957,
2019-08-24,9345.71973,9364.26953,8900.5,9108.51953,
2019-08-25,9100.33984,9286.49023,8922.37012,9122.42969,
2019-08-26,9107.41016,9562.91992,9107.41016,9338.66016,
2019-08-27,9336.53027,9348.0,9040.0,9185.94043,
2019-08-28,9185.94043,9289.0,8601.0097656,8787.0,
2019-08-29,8786.9502,8786.9502,8436.0,8586.17969,
2019-08-30,8586.17969,8838.76953,8476.28027,8732.0,
2019-08-31,8732.0,8820.0097656,8618.0,8743.32031,
2019-09-01,8742.86035,8967.20996,8701.0097656,8898.049805,
2019-09-02,8899.99023,9550.0,8886.25,9475.019531,
2019-09-03,9475.019531,9836.55957,9380.0097656,9685.37012,
2019-09-04,9685.37012,9800.0,9420.0097656,9585.61035,
2019-09-05,9585.58984,9644.99023,9460.0,9589.98047,
2019-09-06,9586.12012,9900.0,9260.0,9360.019531,
2019-09-07,9360.030273,9585.96973,9349.41992,9511.32031,
2019-09-08,9508.75977,9605.0,9304.0,9450.0,
2019-09-09,9434.83984,9538.38965,9141.0,9343.76953,
2019-09-10,9332.25977,9407.0,9003.0,9139.73047,
2019-09-11,9146.55957,9295.42969,8930.099609,9234.55957,
2019-09-12,9234.55957,9460.65039,9130.0,9444.7998,
2019-09-13,9435.70996,9449.0,9181.12012,9350.84961,
2019-09-14,9350.86035,9410.0,9217.24023,9352.45996,
2019-09-15,9354.82031,9369.83008,9288.0,9300.0,
2019-09-16,9299.61035,9423.57031,9174.0,9332.87012,
2019-09-17,9330.049805,9332.87012,9210.0,9217.2002,
2019-09-18,9210.0097656,9270.0,9149.33008,9214.62012,
2019-09-19,9218.41016,9433.74023,8750.0,9304.30957,
2019-09-20,9304.30957,9339.92969,9135.0,9239.28027,
2019-09-21,9236.73047,9241.73047,9020.019531,9067.9502,
2019-09-22,9065.78027,9161.2002,8956.99023,9123.019531,
2019-09-23,9123.019531,9130.38965,8759.0,8821.080078,
2019-09-24,8821.080078,8918.25977,7500.0,7815.25977,
2019-09-25,7815.25977,7998.79004,7497.31006,7724.20996,
2019-09-26,7724.20996,7768.049805,7085.0,7377.52979,
2019-09-27,7377.52979,7575.75,7180.37988,7495.1001,
2019-09-28,7495.1001,7625.0,7343.56006,7526.31006,
2019-09-29,7513.52979,7535.52979,7235.8999,7380.2998,
2019-09-30,7380.31006,7680.0,7067.12012,7637.79004,
2019-10-01,7637.79004,7850.0,7538.70996,7643.35986,
2019-10-02,7631.62012,7657.029785,7489.0,7649.0,
2019-10-03,7648.62988,7688.91992,7361.0,7520.0,
2019-10-04,7520.0,7520.0,7320.0,7429.35986,
2019-10-05,7430.0,7460.0,7319.0,7428.39014,
2019-10-06,7422.52002,7448.89014,7121.6001,7168.27979,
2019-10-07,7168.27979,7570.0,7100.5,7493.2998,
2019-10-08,7489.4502,7599.0,7391.0097656,7479.97021,
2019-10-09,7470.2998,7920.0,7414.0097656,7833.99023,
2019-10-10,7833.99023,7869.41992,7677.99023,7815.6499,
2019-10-11,7815.6499,8024.29004,7461.12988,7500.0,
2019-10-12,7500.0,7628.97998,7490.27002,7539.18994,
2019-10-13,7539.18994,7685.0,7378.080078,7527.0097656,
2019-10-14,7525.5,7634.56982,7470.0,7579.089844,
2019-10-15,7579.080078,7633.37012,7347.069824,7400.25977,
2019-10-16,7400.25977,7421.2998,7165.20996,7228.56982,
2019-10-17,7222.14014,7311.35986,7170.0,7269.080078,
2019-10-18,7269.080078,7298.87988,7030.0,7129.33008,
2019-10-19,7124.52979,7253.93994,7050.0,7125.14014,
2019-10-20,7125.14014,7449.97998,7070.0,7386.41992,
2019-10-21,7386.41992,7494.7998,7324.0,7380.1001,
2019-10-22,7377.27979,7468.089844,7202.0097656,7219.3999,
2019-10-23,7219.3999,7249.27979,6600.35986,6726.52979,
2019-10-24,6726.52979,6769.99023,6621.0,6700.68994,
2019-10-25,6700.0097656,7948.81006,6675.0,7810.58984,
2019-10-26,7810.58984,9425.0,7793.25977,8313.88965,
2019-10-27,8313.87012,8826.54004,8187.0,8580.34961,
2019-10-28,8580.34961,8890.44043,8278.54004,8300.0,
2019-10-29,8300.0,8614.049805,8189.0,8493.11035,
2019-10-30,8498.05957,8498.2002,8103.0,8220.019531,
2019-10-31,8220.019531,8457.75977,8032.10986,8221.46973,
2019-11-01,8218.12988,8335.0,8131.0,8298.54004,
2019-11-02,8298.54004,8425.99023,8264.0,8342.67969,
2019-11-03,8342.69043,8400.0,8150.0,8253.040039,
2019-11-04,8245.33008,8605.0,8180.0,8459.86035,
2019-11-05,8463.92969,8525.0,8248.84961,8418.41016,
2019-11-06,8420.099609,8524.0,8380.0,8448.94043,
2019-11-07,8450.91992,8470.0,8218.66016,8328.50977,
2019-11-08,8328.50977,8369.7002,7865.0,7970.2002,
2019-11-09,7968.0,8065.72021,7927.89014,8003.27979,
2019-11-10,8003.27979,8298.92969,7960.0,8198.70996,
2019-11-11,8198.70996,8237.25,7809.54004,7910.99023,
2019-11-12,7910.99023,8066.0,7789.0,8003.0,
2019-11-13,8003.0,8028.5,7921.0,7967.81006,
2019-11-14,7967.7998,7985.0,7750.0,7839.81006,
2019-11-15,7833.0097656,7964.0,7611.0,7662.8999,
2019-11-16,7662.8999,7730.0,7631.5498,7683.68018,
2019-11-17,7683.68018,7830.0,7585.27979,7699.68994,
2019-11-18,7703.35986,7703.35986,7273.0,7390.0,
2019-11-19,7390.0,7421.58984,7230.0,7333.72021,
2019-11-20,7333.72021,7441.97998,7265.060059,7293.64014,
2019-11-21,7293.64014,7330.0,6705.12988,6896.75977,
2019-11-22,6896.77002,7019.9502,6153.0,6628.16992,
2019-11-23,6619.31982,6691.16016,6460.29004,6663.10986,
2019-11-24,6663.10986,6682.20996,6248.99023,6280.089844,
2019-11-25,6290.31982,6722.75,5929.83984,6481.54004,
2019-11-26,6472.68018,6679.6499,6381.0,6510.16016,
2019-11-27,6516.22021,6986.8999,6230.0097656,6848.16992,
2019-11-28,6849.81006,6968.089844,6698.97998,6762.12012,
2019-11-29,6762.12012,7145.87012,6751.68018,7047.74023,
2019-11-30,7043.39014,7113.16016,6779.1499,6874.060059,
2019-12-01,6874.060059,6877.68994,6589.0,6734.20996,
2019-12-02,6732.99023,6741.87012,6513.97021,6601.41992,
2019-12-03,6600.0097656,6687.87012,6532.27979,6592.31982,
2019-12-04,6592.64014,7029.0,6405.0,6497.52002,
2019-12-05,6489.02002,6750.0,6465.0,6668.1001,
2019-12-06,6668.1001,6886.56982,6592.97021,6832.54004,
2019-12-07,6825.0097656,6890.18018,6775.0097656,6793.1499,
2019-12-08,6792.7002,6864.66992,6689.99023,6809.47998,
2019-12-09,6809.47998,6907.87988,6582.0,6638.6001,
2019-12-10,6637.10986,6689.68994,6470.95996,6522.25,
2019-12-11,6522.25,6561.7002,6440.0,6475.12988,
2019-12-12,6475.12988,6550.0,6355.45996,6433.37988,
2019-12-13,6430.72021,6563.27979,6430.72021,6521.47021,
2019-12-14,6523.97998,6537.12988,6311.0,6366.5,
2019-12-15,6361.0097656,6472.81982,6312.62012,6397.66016,
2019-12-16,6398.3501,6406.0097656,6134.54004,6179.91016,
2019-12-17,6179.91016,6219.97998,5902.7002,5946.95996,
2019-12-18,5941.18994,6715.0,5810.0,6556.7002,
2019-12-19,6559.74023,6639.68994,6320.0,6430.22021,
2019-12-20,6430.22021,6525.0,6375.0,6492.47998,
2019-12-21,6495.68994,6497.10986,6426.62988,6456.47998,
2019-12-22,6451.45996,6792.83008,6440.0,6780.54004,
2019-12-23,6780.54004,6943.12012,6555.0,6602.9502,
2019-12-24,6600.0,6713.41016,6460.41016,6550.0,
2019-12-25,6544.20996,6559.14014,6420.0097656,6492.22998,
2019-12-26,6492.22998,6692.79004,6450.0,6489.31982,
2019-12-27,6486.0,6504.33984,6354.83984,6493.16992,
2019-12-28,6492.4502,6588.0,6478.41016,6547.77979,
2019-12-29,6541.81982,6730.0,6521.83984,6614.79004,
2019-12-30,6614.79004,6614.79004,6440.0097656,6473.31982,
2019-12-31,6473.31982,6530.049805,6341.14014,6405.0,
2020-01-01,6405.74023,6471.43994,6388.91016,6410.22021,
2020-01-02,6410.22021,6412.97998,6191.60986,6220.60986,
2020-01-03,6225.10986,6624.0,6147.0,6569.99023,
2020-01-04,6572.0,6629.0,6518.12012,6590.95996,
2020-01-05,6590.93994,6699.99023,6557.029785,6596.22998,
2020-01-06,6590.52979,6975.0,6582.7002,6935.7002,
2020-01-07,6935.91016,7377.72998,6935.91016,7326.47021,
2020-01-08,7322.75977,7590.0,7059.069824,7237.93018,
2020-01-09,7240.41992,7244.62012,6985.0,7047.02002,
2020-01-10,7045.49023,7371.52002,6929.39014,7369.6499,
2020-01-11,7369.6499,7447.97998,7200.75,7216.79004,
2020-01-12,7214.33984,7372.58984,7168.069824,7359.93994,
2020-01-13,7360.41992,7371.0,7242.0,7290.0,
2020-01-14,7290.0,7982.029785,7290.0,7949.54004,
2020-01-15,7949.54004,7990.31982,7700.0,7906.60986,
2020-01-16,7906.60986,7930.0,7701.22021,7829.99023,
2020-01-17,7826.60986,8110.97998,7784.3999,8028.75977,
2020-01-18,8021.24023,8091.56006,7951.64014,8045.7998,
2020-01-19,8040.0,8277.76953,7649.99023,7860.29004,
2020-01-20,7860.29004,7880.89014,7684.0,7782.0,
2020-01-21,7784.87988,7916.25,7633.0,7878.0097656,
2020-01-22,7878.0097656,7940.0,7738.0,7826.35986,
2020-01-23,7826.35986,7829.99023,7480.0097656,7601.56006,
2020-01-24,7601.56006,7720.75977,7457.77002,7652.58984,
2020-01-25,7652.58984,7657.029785,7502.16016,7568.58984,
2020-01-26,7568.58008,7800.0,7527.18994,7798.85986,
2020-01-27,7801.0,8149.0,7756.069824,8074.31006,
2020-01-28,8074.31006,8530.63965,8067.8501,8505.49023,
2020-01-29,8501.23047,8584.37012,8371.0,8433.90039,
2020-01-30,8431.0,8678.9502,8334.0,8622.83008,
2020-01-31,8616.55957,8640.0,8322.070312,8410.70996,
2020-02-01,8410.70996,8524.78027,8375.17969,8454.089844,
2020-02-02,8454.049805,8538.0,8260.0,8412.4502,
2020-02-03,8421.65039,8668.74023,8338.030273,8402.36035,
2020-02-04,8402.36035,8450.0,8217.019531,8299.67969,
2020-02-05,8299.54004,8879.99023,8285.62012,8739.44043,
2020-02-06,8741.73047,8969.99023,8670.0,8900.71973,
2020-02-07,8900.71973,9029.99023,8871.15039,8964.17969,
2020-02-08,8962.66016,9085.0,8835.0,9063.049805,
2020-02-09,9065.65039,9296.20996,9033.83984,9283.65039,
2020-02-10,9283.65039,9315.94043,8914.58984,9038.0097656,
2020-02-11,9028.87988,9484.25,8905.0,9419.90039,
2020-02-12,9419.91016,9619.91016,9400.019531,9532.58984,
2020-02-13,9537.99023,9700.0,9290.0,9458.30957,
2020-02-14,9458.30957,9589.99023,9340.0,9577.0097656,
2020-02-15,9574.65039,9597.0,9070.0,9159.98047,
2020-02-16,9159.98047,9301.0,8842.089844,9149.16016,
2020-02-17,9149.15039,9196.40039,8734.67969,8984.36035,
2020-02-18,8984.36035,9530.0,8914.11035,9447.019531,
2020-02-19,9448.71973,9539.99023,8656.84961,8906.58008,
2020-02-20,8900.0,8999.98047,8753.2998,8911.44043,
2020-02-21,8911.17969,9068.79004,8842.41016,8951.66992,
2020-02-22,8951.66992,8977.5498,8846.0,8921.9502,
2020-02-23,8921.9502,9229.96973,8913.86035,9190.36035,
2020-02-24,9190.36035,9227.26953,8746.30957,8916.080078,
2020-02-25,8916.080078,8950.88965,8501.80957,8560.0,
2020-02-26,8558.69043,8628.7998,7925.89014,8077.1001,
2020-02-27,8071.81982,8193.66016,7840.0,8028.62988,
2020-02-28,8028.62988,8112.25977,7676.0,7887.39014,
2020-02-29,7887.39014,7986.8999,7755.0,7755.0097656,
2020-03-01,7755.0,7947.02002,7639.99023,7724.02002,
2020-03-02,7720.4502,8084.1499,7688.27002,8024.72021,
2020-03-03,8024.72021,8038.85986,7760.6001,7845.97998,
2020-03-04,7845.97998,7933.49023,7813.60986,7880.089844,
2020-03-05,7880.089844,8213.0,7879.79004,8105.060059,
2020-03-06,8105.060059,8159.99023,7995.0097656,8119.97998,
2020-03-07,8119.97998,8166.4502,7853.35986,7894.33008,
2020-03-08,7894.41016,7894.41016,7049.3999,7079.02002,
2020-03-09,7078.27979,7216.37012,6558.0,6934.12988,
2020-03-10,6933.24023,7200.0,6814.1001,6971.60986,
2020-03-11,6971.60986,7093.52979,6727.37988,7069.7002,
2020-03-12,7069.7002,7069.7002,4280.0097656,4424.91016,
2020-03-13,4424.91992,5638.77002,3589.0,5118.20996,
2020-03-14,5148.9502,5148.9502,4571.89014,4707.25977,
2020-03-15,4707.25977,5395.0,4637.89014,4826.62012,
2020-03-16,4826.62012,4848.33984,4024.0,4527.9502,
2020-03-17,4527.9502,5074.97998,4428.02002,4882.54004,
2020-03-18,4880.0,5000.0,4600.95996,4950.68994,
2020-03-19,4950.68994,6053.47998,4850.0,5831.1001,
2020-03-20,5831.1001,6500.0,5250.0,5821.54004,
2020-03-21,5803.16016,6074.7002,5500.0,5819.74023,
2020-03-22,5819.74023,6006.56006,5406.12988,5469.41992,
2020-03-23,5469.43994,6148.0,5358.6499,6046.47021,
2020-03-24,6038.24023,6357.93018,5926.29004,6279.91016,
2020-03-25,6275.02002,6463.0,6010.93018,6165.6499,
2020-03-26,6163.45996,6247.029785,5973.4502,6136.83008,
2020-03-27,6133.33008,6230.0,5674.62012,5751.39014,
2020-03-28,5749.0,5749.0,5435.0097656,5632.56982,
2020-03-29,5630.0097656,5650.0,5284.47998,5284.47998,
2020-03-30,5284.0,5997.99023,5276.0,5805.91992,
2020-03-31,5805.91992,5946.22998,5805.52002,5840.99023,
2020-04-01,5836.31982,6132.2998,5650.0,6074.6499,
2020-04-02,6089.0,6649.97021,6013.060059,6233.81982,
2020-04-03,6237.41992,6524.91992,6139.8999,6245.52002,
2020-04-04,6246.7002,6479.0,6180.0,6368.27979,
2020-04-05,6363.79004,6396.43994,6205.1001,6287.3501,
2020-04-06,6287.3501,6814.040039,6272.25,6799.0,
2020-04-07,6805.080078,6907.81982,6500.0,6610.20996,
2020-04-08,6616.58984,6833.91992,6580.37988,6792.27002,
2020-04-09,6792.3501,6795.72998,6566.0,6686.6499,
2020-04-10,6685.45996,6698.45996,6169.43018,6298.0,
2020-04-11,6291.0097656,6370.0,6206.83984,6310.43018,
2020-04-12,6310.43018,6606.97998,6226.0097656,6334.33008,
2020-04-13,6326.79004,6332.049805,6050.18018,6289.8999,
2020-04-14,6284.2998,6389.6001,6214.0097656,6275.41992,
2020-04-15,6275.41992,6328.27979,6065.0,6081.41992,
2020-04-16,6081.37988,6634.72998,5953.56982,6537.4502,
2020-04-17,6543.49023,6599.99023,6449.069824,6484.41992,
2020-04-18,6483.47021,6715.0,6466.6499,6674.22021,
2020-04-19,6679.25,6691.18994,6520.0,6567.52002,
2020-04-20,6567.52002,6647.069824,6247.60986,6307.0,
2020-04-21,6307.0,6420.75,6271.25,6327.35986,
2020-04-22,6327.3501,6621.54004,6302.85986,6589.99023,
2020-04-23,6590.0097656,7119.040039,6501.0,6900.0,
2020-04-24,6893.27002,7049.99023,6825.0,6948.41016,
2020-04-25,6948.41016,7150.0,6891.22998,6994.5498,
2020-04-26,6990.74023,7143.93018,6975.0,7124.99023,
2020-04-27,7128.20996,7212.99023,7061.62012,7207.25977,
2020-04-28,7207.16992,7210.0,7107.62988,7180.27979,
2020-04-29,7180.0,8271.46973,7137.0,8080.1499,
2020-04-30,8073.93994,8744.99023,7682.91016,7903.39014,
2020-05-01,7894.6499,8295.0,7891.72021,8042.81982,
2020-05-02,8042.81982,8208.41992,7985.5498,8178.47998,
2020-05-03,8178.5,8366.53027,7980.0,8142.10986,
2020-05-04,8142.10986,8229.99023,7815.0,8158.4502,
2020-05-05,8147.24023,8385.95996,8100.029785,8338.30957,
2020-05-06,8338.30957,8716.90039,8242.73047,8497.05957,
2020-05-07,8497.05957,9251.0,8380.74023,9213.24023,
2020-05-08,9207.16016,9254.0,8980.099609,9065.019531,
2020-05-09,9065.019531,9159.48047,8785.0,8815.83008,
2020-05-10,8815.83008,8830.0,7623.8999,8077.77002,
2020-05-11,8069.7002,8507.58008,7605.87988,7941.68018,
2020-05-12,7941.68018,8290.0,7913.2002,8146.33008,
2020-05-13,8146.33008,8718.40039,8137.93994,8612.70996,
2020-05-14,8614.33008,9198.0,8581.37988,9043.7998,
2020-05-15,9043.7998,9090.030273,8451.0,8610.099609,
2020-05-16,8611.26953,8850.71973,8525.0,8687.37012,
2020-05-17,8687.37012,9076.25,8637.24023,8926.2002,
2020-05-18,8926.2002,9128.0,8763.40039,8914.37012,
2020-05-19,8914.37012,9030.0,8695.0,8952.019531,
2020-05-20,8952.019531,8998.15039,8550.05957,8683.94043,
2020-05-21,8683.94043,8735.33984,8041.0097656,8280.70996,
2020-05-22,8280.70996,8510.0,8188.080078,8418.58008,
2020-05-23,8418.58008,8537.0,8347.049805,8424.38965,
2020-05-24,8420.20996,8530.0,7985.0,7997.43018,
2020-05-25,7998.52002,8250.0,7928.0,8165.9502,
2020-05-26,8165.9502,8256.78027,7938.43018,8069.49023,
2020-05-27,8069.49023,8419.0,8055.64014,8355.55957,
2020-05-28,8355.55957,8669.0,8284.42969,8628.61035,
2020-05-29,8628.61035,8656.95996,8392.63965,8501.55957,
2020-05-30,8501.55957,8729.99023,8416.90039,8698.20996,
2020-05-31,8699.62988,8701.82031,8450.0,8505.17969,
2020-06-01,8505.17969,9200.0,8479.28027,9037.16016,
2020-06-02,9032.24023,9121.87012,8302.070312,8528.75,
2020-06-03,8522.38965,8633.75,8403.019531,8600.88965,
2020-06-04,8600.88965,8717.99023,8459.0097656,8647.46973,
2020-06-05,8647.46973,8703.0,8508.61035,8539.080078,
2020-06-06,8542.49023,8634.55957,8471.36035,8578.66992,
2020-06-07,8578.66992,8684.0,8343.66992,8616.49023,
2020-06-08,8616.49023,8679.99023,8531.0,8658.12988,
2020-06-09,8661.17969,8729.0,8486.0,8629.48047,
2020-06-10,8629.48047,8764.24023,8558.65039,8708.33008,
2020-06-11,8708.33008,8749.99023,8029.33984,8216.2002,
2020-06-12,8216.2002,8460.0,8191.43018,8413.070312,
2020-06-13,8413.070312,8431.40039,8314.040039,8412.80957,
2020-06-14,8412.80957,8417.0,8231.19043,8292.66016,
2020-06-15,8296.99023,8390.099609,7928.43994,8323.66016,
